code;dd.mm.yyyy;pressure;humidity;avg_temperature;dew_point;min_temperature;max_temperature
11494;09.03.2000;1009,38000488281;76;-7,375;-10,6000003814697;-13,8000001907349;1,29999995231628
11495;10.03.2000;1008,79504394531;68;-5,34999990463257;-10,3999996185303;-15,3999996185303;5,69999980926514
11496;11.03.2000;1009,02502441406;69;-3,57500004768372;-8,67500019073486;-13,6000003814697;8,10000038146973
11497;12.03.2000;1009,14251708984;73;-4,42500019073486;-8,80000019073486;-12,6000003814697;5,59999990463257
11498;13.03.2000;1007,0224609375;63;-2,17499995231628;-8,5;-12;7,09999990463257
11499;14.03.2000;1004,66497802734;61;-2,90000009536743;-9,14999961853027;-10,5;4
11500;15.03.2000;1003,03247070313;82;-3,45000004768372;-5,80000019073486;-9,30000019073486;0,100000001490116
11501;16.03.2000;1004,39501953125;73;-7,32499980926514;-11,0249996185303;-13,5;-3
11502;18.03.2000;1001,69152832031;81;-6,52500009536743;-8,94999980926514;-9,19999980926514;-4,59999990463257
11503;19.03.2000;1009,95001220703;94;-4,49250030517578;-5,16750001907349;-16,6000003814697;-0,790000021457672
11504;21.03.2000;1004,91998291016;96;-2,19250011444092;-2,59249997138977;-7,40000009536743;-0,790000021457672
11505;22.03.2000;1009,73498535156;74;-3,84750008583069;-7,44750022888184;-7,5;-3,5
11506;23.03.2000;1009,04998779297;52;-3,17499995231628;-10,9250001907349;-7,19999980926514;1,60000002384186
11507;24.03.2000;997,898742675781;59;1,45000004768372;-5,65000009536743;-7,69999980926514;5,30000019073486
11508;25.03.2000;1001,40203857422;85;1,60000002384186;-0,625;0,699999988079071;2,29999995231628
11509;26.03.2000;998,705505371094;76;2,15000009536743;-1,54999995231628;-0,400000005960464;4,19999980926514
11510;27.03.2000;995,694458007813;73;2,375;-1,92499995231628;-0,200000002980232;3,5
11511;28.03.2000;1005,70251464844;73;-0,824999988079071;-4,65000009536743;-3,40000009536743;0,600000023841858
11512;29.03.2000;1009,19000244141;74;-4,07500028610229;-7,625;-7,30000019073486;-0,300000011920929
11513;30.03.2000;1001,32476806641;68;-3,27500009536743;-7,875;-5,40000009536743;0,200000002980232
11514;31.03.2000;1000,19525146484;71;-3,65000009536743;-8;-8;1,5
11515;01.04.2000;994,672485351563;77;-2,29999995231628;-5,625;-8;0,100000001490116
11516;02.04.2000;1011,72253417969;55;-1,26250004768372;-8,69999980926514;-5,90000009536743;1,20000004768372
11517;03.04.2000;1008,53247070313;64;-1,19999992847443;-7,02500009536743;-9,5;4,5
11518;04.04.2000;1010,16748046875;58;1,02499997615814;-6,20000028610229;-5,40000009536743;6,59999990463257
11519;05.04.2000;1016,17999267578;53;-2,375;-10,3500003814697;-5,30000019073486;2,40000009536743
11520;06.04.2000;1003,29498291016;68;-1,97500002384186;-6,94999980926514;-8,10000038146973;2,40000009536743
11521;07.04.2000;1016,20251464844;57;-3,16249990463257;-9,70000076293945;-6,84999990463257;0,300000011920929
11522;08.04.2000;1016,15002441406;57;-1,22500002384186;-9,47500038146973;-8,89999961853027;6
11523;10.04.2000;1001,81823730469;67;1,49011611938477E-8;-5,42500019073486;-1,29999995231628;2,5
